"Survey Year","Trip identifier","Set number","ITIS-TSN","Species code","Scientific name","English common name","French common name","LSID","Catch weight (kg)","Catch count (pieces)"
2008,"65586","146","158035","6KA","ATELOSTOMATA","HEART URCHINS",,"urn:lsid:marinespecies.org:taxname:149864",".68",
2008,"65586","146","158190","6RA","CUCUMARIIDAE","CUCUMARIIDAE",,"urn:lsid:marinespecies.org:taxname:123187",,"1"
2008,"65586","146","92120","KAA","ISOPODA","ISOPODS",,"urn:lsid:marinespecies.org:taxname:1131",,
2008,"65586","147","160617","044","SQUALUS SUCKLEYI","NORTH PACIFIC SPINY DOGFISH","AIGUILLAT DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:299224","31.44",
2008,"65586","147","160851","059","RAJA RHINA","LONGNOSE SKATE","POCHETEAU LONG-NEZ","urn:lsid:marinespecies.org:taxname:271581","32.00","4"
2008,"65586","147","170951","319","RONQUILUS JORDANI","NORTHERN RONQUIL","RONQUILLE DU NORD","urn:lsid:marinespecies.org:taxname:282629",".00","1"
2008,"65586","147","166717","414","SEBASTES ELONGATUS","GREENSTRIPED ROCKFISH","SÉBASTE À RAYURES VERTES","urn:lsid:marinespecies.org:taxname:274788","16.03",
2008,"65586","147","166720","418","SEBASTES FLAVIDUS","YELLOWTAIL ROCKFISH","SÉBASTE À QUEUE JAUNE","urn:lsid:marinespecies.org:taxname:274795","374.24",
2008,"65586","147","166736","439","SEBASTES PRORIGER","REDSTRIPE ROCKFISH","SÉBASTE À RAIE ROUGE","urn:lsid:marinespecies.org:taxname:274838",".00","6"
2008,"65586","147","167123","455","ANOPLOPOMA FIMBRIA","SABLEFISH","MORUE CHARBONNIÈRE","urn:lsid:marinespecies.org:taxname:159463","67.92",
2008,"65586","147","167116","467","OPHIODON ELONGATUS","LINGCOD","MORUE-LINGUE","urn:lsid:marinespecies.org:taxname:240745","52.24",
2008,"65586","147","172862","602","ATHERESTHES STOMIAS","ARROWTOOTH FLOUNDER","PLIE À GRANDE BOUCHE","urn:lsid:marinespecies.org:taxname:279792","8407.54",
2008,"65586","147","172887","626","MICROSTOMUS PACIFICUS","DOVER SOLE","LIMANDE-SOLE","urn:lsid:marinespecies.org:taxname:274294","18.55",
2008,"65586","147","96979","SDF","PANDALUS PLATYCEROS","PRAWN","CREVETTE TACHETÉE","urn:lsid:marinespecies.org:taxname:423632",,
2008,"65586","148","160617","044","SQUALUS SUCKLEYI","NORTH PACIFIC SPINY DOGFISH","AIGUILLAT DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:299224","20.82","18"
2008,"65586","148","160851","059","RAJA RHINA","LONGNOSE SKATE","POCHETEAU LONG-NEZ","urn:lsid:marinespecies.org:taxname:271581","17.96","2"
2008,"65586","148","161015","066","HYDROLAGUS COLLIEI","SPOTTED RATFISH","CHIMÈRE D’AMÉRIQUE","urn:lsid:marinespecies.org:taxname:271406","5.44","8"
2008,"65586","148","154520","1FA","SIPUNCULA","PEANUTWORMS",,"urn:lsid:marinespecies.org:taxname:1268",,
2008,"65586","148","550588","233","LYCODES CORTEZIANUS","BIGFIN EELPOUT","LYCODE À GRANDES NAGEOIRES","urn:lsid:marinespecies.org:taxname:274097",,
2008,"65586","148","166707","396","SEBASTES ALUTUS","PACIFIC OCEAN PERCH","SÉBASTE À LONGUE MÂCHOIRE","urn:lsid:marinespecies.org:taxname:254573","15.14",
2008,"65586","148","166710","401","SEBASTES BABCOCKI","REDBANDED ROCKFISH","SÉBASTE À BANDES ROUGES","urn:lsid:marinespecies.org:taxname:274775","5.04",
2008,"65586","148","166711","405","SEBASTES BREVISPINIS","SILVERGRAY ROCKFISH","SÉBASTE ARGENTÉ","urn:lsid:marinespecies.org:taxname:274778","86.48",
2008,"65586","148","166715","410","SEBASTES CRAMERI","DARKBLOTCHED ROCKFISH","SÉBASTE TACHETÉ","urn:lsid:marinespecies.org:taxname:274785","2.24","8"
2008,"65586","148","166717","414","SEBASTES ELONGATUS","GREENSTRIPED ROCKFISH","SÉBASTE À RAYURES VERTES","urn:lsid:marinespecies.org:taxname:274788","16.32",
2008,"65586","148","166720","418","SEBASTES FLAVIDUS","YELLOWTAIL ROCKFISH","SÉBASTE À QUEUE JAUNE","urn:lsid:marinespecies.org:taxname:274795","446.44",
2008,"65586","148","166723","421","SEBASTES HELVOMACULATUS","ROSETHORN ROCKFISH","SÉBASTE ROSACÉ","urn:lsid:marinespecies.org:taxname:274799",".74","3"
2008,"65586","148","166733","435","SEBASTES PAUCISPINIS","BOCACCIO","BOCACCIO","urn:lsid:marinespecies.org:taxname:274833","2.98","1"
2008,"65586","148","166736","439","SEBASTES PRORIGER","REDSTRIPE ROCKFISH","SÉBASTE À RAIE ROUGE","urn:lsid:marinespecies.org:taxname:274838",".22","1"
2008,"65586","148","166743","448","SEBASTES WILSONI","PYGMY ROCKFISH","SÉBASTE PYGMÉE","urn:lsid:marinespecies.org:taxname:274868","2.42",
2008,"65586","148","166744","450","SEBASTES ZACENTRUS","SHARPCHIN ROCKFISH","SÉBASTE À MENTON POINTU","urn:lsid:marinespecies.org:taxname:274869","190.10",
2008,"65586","148","167116","467","OPHIODON ELONGATUS","LINGCOD","MORUE-LINGUE","urn:lsid:marinespecies.org:taxname:240745","13.58","5"
2008,"65586","148","157075","4TB","SOLASTER DAWSONI","MORNING SUN STARFISH",,"urn:lsid:marinespecies.org:taxname:292720",,"1"
2008,"65586","148","157272","4XF","STYLASTERIAS FORRERI","FISH-EATING STAR",,"urn:lsid:marinespecies.org:taxname:255062",".10","1"
2008,"65586","148","167293","510","ICELINUS FILAMENTOSUS","THREADFIN SCULPIN","ICÉLINE FILAMENTEUSE","urn:lsid:marinespecies.org:taxname:281136",".54","3"
2008,"65586","148","172862","602","ATHERESTHES STOMIAS","ARROWTOOTH FLOUNDER","PLIE À GRANDE BOUCHE","urn:lsid:marinespecies.org:taxname:279792","180.44",
2008,"65586","148","172868","607","EOPSETTA JORDANI","PETRALE SOLE","PLIE DE CALIFORNIE","urn:lsid:marinespecies.org:taxname:280690","1.76","2"
2008,"65586","148","172978","610","GLYPTOCEPHALUS ZACHIRUS","REX SOLE","PLIE ROYALE","urn:lsid:marinespecies.org:taxname:274287","52.50",
2008,"65586","148","172932","614","HIPPOGLOSSUS STENOLEPIS","PACIFIC HALIBUT","FLÉTAN DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:274290","4.88","1"
2008,"65586","148","172871","625","LYOPSETTA EXILIS","SLENDER SOLE","PLIE MINCE","urn:lsid:marinespecies.org:taxname:281452",".44","6"
2008,"65586","148","172887","626","MICROSTOMUS PACIFICUS","DOVER SOLE","LIMANDE-SOLE","urn:lsid:marinespecies.org:taxname:274294","23.00",
2008,"65586","148","172921","628","PAROPHRYS VETULUS","ENGLISH SOLE","CARLOTTIN ANGLAIS","urn:lsid:marinespecies.org:taxname:254393","20.28",
2008,"65586","148","157967","6AF","ALLOCENTROTUS FRAGILIS","FRAGILE URCHIN",,"urn:lsid:marinespecies.org:taxname:513096",,
2008,"65586","148","656044","6OC","APOSTICHOPUS LEUKOTHELE","WHITESPOTTED SEA CUCUMBER","HOLOTHURIE À PAPILLES BLANCHES","urn:lsid:marinespecies.org:taxname:529431",,"1"
2008,"65586","148","96979","SDF","PANDALUS PLATYCEROS","PRAWN","CREVETTE TACHETÉE","urn:lsid:marinespecies.org:taxname:423632",".90",
2008,"65586","149","160617","044","SQUALUS SUCKLEYI","NORTH PACIFIC SPINY DOGFISH","AIGUILLAT DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:299224","31.82",
2008,"65586","149","161015","066","HYDROLAGUS COLLIEI","SPOTTED RATFISH","CHIMÈRE D’AMÉRIQUE","urn:lsid:marinespecies.org:taxname:271406","4.12",
2008,"65586","149","73018","28I","FUSITRITON OREGONENSIS","OREGONTRITON",,"urn:lsid:marinespecies.org:taxname:476496",,"1"
2008,"65586","149","46861","2A0","PORIFERA","SPONGES","ÉPONGES","urn:lsid:marinespecies.org:taxname:558",,
2008,"65586","149","166711","405","SEBASTES BREVISPINIS","SILVERGRAY ROCKFISH","SÉBASTE ARGENTÉ","urn:lsid:marinespecies.org:taxname:274778","17.10",
2008,"65586","149","166717","414","SEBASTES ELONGATUS","GREENSTRIPED ROCKFISH","SÉBASTE À RAYURES VERTES","urn:lsid:marinespecies.org:taxname:274788","32.00",
2008,"65586","149","166720","418","SEBASTES FLAVIDUS","YELLOWTAIL ROCKFISH","SÉBASTE À QUEUE JAUNE","urn:lsid:marinespecies.org:taxname:274795","2.76","2"
2008,"65586","149","166723","421","SEBASTES HELVOMACULATUS","ROSETHORN ROCKFISH","SÉBASTE ROSACÉ","urn:lsid:marinespecies.org:taxname:274799","3.61","9"
2008,"65586","149","166733","435","SEBASTES PAUCISPINIS","BOCACCIO","BOCACCIO","urn:lsid:marinespecies.org:taxname:274833","4.80","1"
2008,"65586","149","166734","437","SEBASTES PINNIGER","CANARY ROCKFISH","SÉBASTE CANARI","urn:lsid:marinespecies.org:taxname:274836","4.20","4"
2008,"65586","149","166736","439","SEBASTES PRORIGER","REDSTRIPE ROCKFISH","SÉBASTE À RAIE ROUGE","urn:lsid:marinespecies.org:taxname:274838","122.98",
2008,"65586","149","166740","442","SEBASTES RUBERRIMUS","YELLOWEYE ROCKFISH","SÉBASTE AUX YEUX JAUNES","urn:lsid:marinespecies.org:taxname:274844","22.55","8"
2008,"65586","149","166743","448","SEBASTES WILSONI","PYGMY ROCKFISH","SÉBASTE PYGMÉE","urn:lsid:marinespecies.org:taxname:274868",".24","3"
2008,"65586","149","166744","450","SEBASTES ZACENTRUS","SHARPCHIN ROCKFISH","SÉBASTE À MENTON POINTU","urn:lsid:marinespecies.org:taxname:274869","5.82",
2008,"65586","149","167116","467","OPHIODON ELONGATUS","LINGCOD","MORUE-LINGUE","urn:lsid:marinespecies.org:taxname:240745","25.06","5"
2008,"65586","149","158541","4AB","CRINOIDEA","SEA LILIES AND FEATHER STARS","CRINOÏDES","urn:lsid:marinespecies.org:taxname:123081",,
2008,"65586","149","157272","4XF","STYLASTERIAS FORRERI","FISH-EATING STAR",,"urn:lsid:marinespecies.org:taxname:255062",".21","1"
2008,"65586","149","167293","510","ICELINUS FILAMENTOSUS","THREADFIN SCULPIN","ICÉLINE FILAMENTEUSE","urn:lsid:marinespecies.org:taxname:281136",".44","3"
2008,"65586","149","172862","602","ATHERESTHES STOMIAS","ARROWTOOTH FLOUNDER","PLIE À GRANDE BOUCHE","urn:lsid:marinespecies.org:taxname:279792","5.60",
2008,"65586","149","172868","607","EOPSETTA JORDANI","PETRALE SOLE","PLIE DE CALIFORNIE","urn:lsid:marinespecies.org:taxname:280690",".36","1"
2008,"65586","149","172978","610","GLYPTOCEPHALUS ZACHIRUS","REX SOLE","PLIE ROYALE","urn:lsid:marinespecies.org:taxname:274287","43.27",
2008,"65586","149","172932","614","HIPPOGLOSSUS STENOLEPIS","PACIFIC HALIBUT","FLÉTAN DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:274290","12.88","3"
2008,"65586","149","172871","625","LYOPSETTA EXILIS","SLENDER SOLE","PLIE MINCE","urn:lsid:marinespecies.org:taxname:281452",".62","11"
2008,"65586","149","172887","626","MICROSTOMUS PACIFICUS","DOVER SOLE","LIMANDE-SOLE","urn:lsid:marinespecies.org:taxname:274294","5.00","14"
2008,"65586","149","172921","628","PAROPHRYS VETULUS","ENGLISH SOLE","CARLOTTIN ANGLAIS","urn:lsid:marinespecies.org:taxname:254393",".44","1"
2008,"65586","149","656044","6OC","APOSTICHOPUS LEUKOTHELE","WHITESPOTTED SEA CUCUMBER","HOLOTHURIE À PAPILLES BLANCHES","urn:lsid:marinespecies.org:taxname:529431",".19","2"
2008,"65586","150","160617","044","SQUALUS SUCKLEYI","NORTH PACIFIC SPINY DOGFISH","AIGUILLAT DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:299224","32.36",
2008,"65586","150","160851","059","RAJA RHINA","LONGNOSE SKATE","POCHETEAU LONG-NEZ","urn:lsid:marinespecies.org:taxname:271581","8.24","3"
2008,"65586","150","161015","066","HYDROLAGUS COLLIEI","SPOTTED RATFISH","CHIMÈRE D’AMÉRIQUE","urn:lsid:marinespecies.org:taxname:271406","73.38",
2008,"65586","150","551209","096","CLUPEA PALLASII","PACIFIC HERRING","HARENG DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:151159",".30","3"
2008,"65586","150","162051","148","THALEICHTHYS PACIFICUS","EULACHON","EULAKANE","urn:lsid:marinespecies.org:taxname:282959","3.92",
2008,"65586","150","164792","225","MERLUCCIUS PRODUCTUS","PACIFIC HAKE","MERLU DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:272458",".58","5"
2008,"65586","150","934083","228","GADUS CHALCOGRAMMUS","WALLEYE POLLOCK","GOBERGE DE L’ALASKA","urn:lsid:marinespecies.org:taxname:300735",".10","1"
2008,"65586","150","630999","245","LYCODES PACIFICUS","BLACKBELLY EELPOUT","LYCODE À VENTRE NOIR","urn:lsid:marinespecies.org:taxname:274116",".38","9"
2008,"65586","150","167123","455","ANOPLOPOMA FIMBRIA","SABLEFISH","MORUE CHARBONNIÈRE","urn:lsid:marinespecies.org:taxname:159463","1.34","1"
2008,"65586","150","156866","4GD","LUIDIA FOLIOLATA","SAND STAR",,"urn:lsid:marinespecies.org:taxname:368114",".52","2"
2008,"65586","150","157007","4JF","HIPPASTERIA SPINOSA","SPINY RED SEA STAR",,"urn:lsid:marinespecies.org:taxname:254900",".10","1"
2008,"65586","150","172716","596","CITHARICHTHYS SORDIDUS","PACIFIC SANDDAB","LIMANDE SORDIDE","urn:lsid:marinespecies.org:taxname:275694",".05","1"
2008,"65586","150","172862","602","ATHERESTHES STOMIAS","ARROWTOOTH FLOUNDER","PLIE À GRANDE BOUCHE","urn:lsid:marinespecies.org:taxname:279792","11.53",
2008,"65586","150","172978","610","GLYPTOCEPHALUS ZACHIRUS","REX SOLE","PLIE ROYALE","urn:lsid:marinespecies.org:taxname:274287","66.02",
2008,"65586","150","172875","612","HIPPOGLOSSOIDES ELASSODON","FLATHEAD SOLE","PLIE À TÊTE PLATE","urn:lsid:marinespecies.org:taxname:274289","64.90",
2008,"65586","150","172917","621","LEPIDOPSETTA BILINEATA","SOUTHERN ROCK SOLE","FAUSSE LIMANDE DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:281305",".20","1"
2008,"65586","150","172871","625","LYOPSETTA EXILIS","SLENDER SOLE","PLIE MINCE","urn:lsid:marinespecies.org:taxname:281452","6.46",
2008,"65586","150","172887","626","MICROSTOMUS PACIFICUS","DOVER SOLE","LIMANDE-SOLE","urn:lsid:marinespecies.org:taxname:274294","103.20",
2008,"65586","150","172921","628","PAROPHRYS VETULUS","ENGLISH SOLE","CARLOTTIN ANGLAIS","urn:lsid:marinespecies.org:taxname:254393",".34","2"
2008,"65586","150","157967","6AF","ALLOCENTROTUS FRAGILIS","FRAGILE URCHIN",,"urn:lsid:marinespecies.org:taxname:513096",".26","1"
2008,"65586","150","158035","6KA","ATELOSTOMATA","HEART URCHINS",,"urn:lsid:marinespecies.org:taxname:149864",".70",
2008,"65586","150","92120","KAA","ISOPODA","ISOPODS",,"urn:lsid:marinespecies.org:taxname:1131",,
2008,"65586","150","96970","SDB","PANDALUS JORDANI","PINK SHRIMP (SMOOTH)","CREVETTE OCÉANIQUE","urn:lsid:marinespecies.org:taxname:515469","3.64",
2008,"65586","150","96995","SEE","PANDALOPSIS DISPAR","SIDESTRIPE SHRIMP","CREVETTE À FLANCS RAYÉS","urn:lsid:marinespecies.org:taxname:246375",".46",
2008,"65586","151","160617","044","SQUALUS SUCKLEYI","NORTH PACIFIC SPINY DOGFISH","AIGUILLAT DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:299224","16.31","5"
2008,"65586","151","161015","066","HYDROLAGUS COLLIEI","SPOTTED RATFISH","CHIMÈRE D’AMÉRIQUE","urn:lsid:marinespecies.org:taxname:271406","10.66",
2008,"65586","151","551209","096","CLUPEA PALLASII","PACIFIC HERRING","HARENG DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:151159","7.03",
2008,"65586","151","171583","337","LUMPENUS SAGITTA","SNAKE PRICKLEBACK","LOMPÉNIE ÉLANCÉE","urn:lsid:marinespecies.org:taxname:254579",".24","4"
2008,"65586","151","52413","3U2","BALTICINA SEPTENTRIONALIS","SEA WHIP",,"urn:lsid:marinespecies.org:taxname:754314",,
2008,"65586","151","167116","467","OPHIODON ELONGATUS","LINGCOD","MORUE-LINGUE","urn:lsid:marinespecies.org:taxname:240745","3.43","1"
2008,"65586","151","157274","4XE","PYCNOPODIA HELIANTHOIDES","SUNFLOWER STARFISH","SOLASTER GÉANT","urn:lsid:marinespecies.org:taxname:240764","1.98",
2008,"65586","151","167347","535","RADULINUS ASPRELLUS","SLIM SCULPIN","CHABOT ÉLANCÉ","urn:lsid:marinespecies.org:taxname:282541",,"1"
2008,"65586","151","172716","596","CITHARICHTHYS SORDIDUS","PACIFIC SANDDAB","LIMANDE SORDIDE","urn:lsid:marinespecies.org:taxname:275694","51.96",
2008,"65586","151","172868","607","EOPSETTA JORDANI","PETRALE SOLE","PLIE DE CALIFORNIE","urn:lsid:marinespecies.org:taxname:280690",".75","6"
2008,"65586","151","172978","610","GLYPTOCEPHALUS ZACHIRUS","REX SOLE","PLIE ROYALE","urn:lsid:marinespecies.org:taxname:274287","3.53",
2008,"65586","151","172932","614","HIPPOGLOSSUS STENOLEPIS","PACIFIC HALIBUT","FLÉTAN DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:274290","3.79",
2008,"65586","151","172917","621","LEPIDOPSETTA BILINEATA","SOUTHERN ROCK SOLE","FAUSSE LIMANDE DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:281305","47.89",
2008,"65586","151","172921","628","PAROPHRYS VETULUS","ENGLISH SOLE","CARLOTTIN ANGLAIS","urn:lsid:marinespecies.org:taxname:254393","41.04",
2008,"65586","151","172924","635","PLEURONICHTHYS DECURRENS","CURLFIN SOLE","PLIE À NAGEOIRES FRISÉES","urn:lsid:marinespecies.org:taxname:282292","3.90","11"
2008,"65586","152","160617","044","SQUALUS SUCKLEYI","NORTH PACIFIC SPINY DOGFISH","AIGUILLAT DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:299224","11.48","3"
2008,"65586","152","160848","056","BERINGRAJA BINOCULATA","BIG SKATE","RAIE BIOCELLÉE","urn:lsid:marinespecies.org:taxname:1021330","38.82","1"
2008,"65586","152","161015","066","HYDROLAGUS COLLIEI","SPOTTED RATFISH","CHIMÈRE D’AMÉRIQUE","urn:lsid:marinespecies.org:taxname:271406","2.92","6"
2008,"65586","152","551209","096","CLUPEA PALLASII","PACIFIC HERRING","HARENG DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:151159",".56","6"
2008,"65586","152","162051","148","THALEICHTHYS PACIFICUS","EULACHON","EULAKANE","urn:lsid:marinespecies.org:taxname:282959",".18","2"
2008,"65586","152","164711","222","GADUS MACROCEPHALUS","PACIFIC COD","MORUE DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:254538","2.26","9"
2008,"65586","152","934083","228","GADUS CHALCOGRAMMUS","WALLEYE POLLOCK","GOBERGE DE L’ALASKA","urn:lsid:marinespecies.org:taxname:300735",".24","2"
2008,"65586","152","166717","414","SEBASTES ELONGATUS","GREENSTRIPED ROCKFISH","SÉBASTE À RAYURES VERTES","urn:lsid:marinespecies.org:taxname:274788",".66","3"
2008,"65586","152","166726","424","SEBASTES MALIGER","QUILLBACK ROCKFISH","SÉBASTE À DOS ÉPINEUX","urn:lsid:marinespecies.org:taxname:274815","1.70","1"
2008,"65586","152","166740","442","SEBASTES RUBERRIMUS","YELLOWEYE ROCKFISH","SÉBASTE AUX YEUX JAUNES","urn:lsid:marinespecies.org:taxname:274844","3.08","1"
2008,"65586","152","167110","461","HEXAGRAMMOS DECAGRAMMUS","KELP GREENLING","SOURCIL DE VARECH","urn:lsid:marinespecies.org:taxname:240732",".56","2"
2008,"65586","152","167116","467","OPHIODON ELONGATUS","LINGCOD","MORUE-LINGUE","urn:lsid:marinespecies.org:taxname:240745","25.84",
2008,"65586","152","167293","510","ICELINUS FILAMENTOSUS","THREADFIN SCULPIN","ICÉLINE FILAMENTEUSE","urn:lsid:marinespecies.org:taxname:281136",".08","1"
2008,"65586","152","172716","596","CITHARICHTHYS SORDIDUS","PACIFIC SANDDAB","LIMANDE SORDIDE","urn:lsid:marinespecies.org:taxname:275694","59.17",
2008,"65586","152","172862","602","ATHERESTHES STOMIAS","ARROWTOOTH FLOUNDER","PLIE À GRANDE BOUCHE","urn:lsid:marinespecies.org:taxname:279792",".80","9"
2008,"65586","152","172868","607","EOPSETTA JORDANI","PETRALE SOLE","PLIE DE CALIFORNIE","urn:lsid:marinespecies.org:taxname:280690","1.24","10"
2008,"65586","152","172978","610","GLYPTOCEPHALUS ZACHIRUS","REX SOLE","PLIE ROYALE","urn:lsid:marinespecies.org:taxname:274287","2.40",
2008,"65586","152","172932","614","HIPPOGLOSSUS STENOLEPIS","PACIFIC HALIBUT","FLÉTAN DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:274290","4.02","1"
2008,"65586","152","172917","621","LEPIDOPSETTA BILINEATA","SOUTHERN ROCK SOLE","FAUSSE LIMANDE DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:281305","7.14",
2008,"65586","152","172871","625","LYOPSETTA EXILIS","SLENDER SOLE","PLIE MINCE","urn:lsid:marinespecies.org:taxname:281452",".36","5"
2008,"65586","152","172887","626","MICROSTOMUS PACIFICUS","DOVER SOLE","LIMANDE-SOLE","urn:lsid:marinespecies.org:taxname:274294",,"1"
2008,"65586","152","172924","635","PLEURONICHTHYS DECURRENS","CURLFIN SOLE","PLIE À NAGEOIRES FRISÉES","urn:lsid:marinespecies.org:taxname:282292",".70","2"
2008,"65586","152","97169","SGB","PARACRANGON ECHINATA","SPIKE SHRIMP (HORNED SHRIMP)","CREVETTE CORNUE","urn:lsid:marinespecies.org:taxname:515591",,"1"
2008,"65586","153","160617","044","SQUALUS SUCKLEYI","NORTH PACIFIC SPINY DOGFISH","AIGUILLAT DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:299224","40.95",
2008,"65586","153","160851","059","RAJA RHINA","LONGNOSE SKATE","POCHETEAU LONG-NEZ","urn:lsid:marinespecies.org:taxname:271581","7.82","2"
2008,"65586","153","161015","066","HYDROLAGUS COLLIEI","SPOTTED RATFISH","CHIMÈRE D’AMÉRIQUE","urn:lsid:marinespecies.org:taxname:271406",".59","1"
2008,"65586","153","162051","148","THALEICHTHYS PACIFICUS","EULACHON","EULAKANE","urn:lsid:marinespecies.org:taxname:282959",".41","4"
2008,"65586","153","167116","467","OPHIODON ELONGATUS","LINGCOD","MORUE-LINGUE","urn:lsid:marinespecies.org:taxname:240745","16.33","6"
2008,"65586","153","172716","596","CITHARICHTHYS SORDIDUS","PACIFIC SANDDAB","LIMANDE SORDIDE","urn:lsid:marinespecies.org:taxname:275694","3.65",
2008,"65586","153","172862","602","ATHERESTHES STOMIAS","ARROWTOOTH FLOUNDER","PLIE À GRANDE BOUCHE","urn:lsid:marinespecies.org:taxname:279792","16.10",
2008,"65586","153","172868","607","EOPSETTA JORDANI","PETRALE SOLE","PLIE DE CALIFORNIE","urn:lsid:marinespecies.org:taxname:280690","8.16",
2008,"65586","153","172978","610","GLYPTOCEPHALUS ZACHIRUS","REX SOLE","PLIE ROYALE","urn:lsid:marinespecies.org:taxname:274287","23.01",
2008,"65586","153","172932","614","HIPPOGLOSSUS STENOLEPIS","PACIFIC HALIBUT","FLÉTAN DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:274290","5.88","1"
2008,"65586","153","172871","625","LYOPSETTA EXILIS","SLENDER SOLE","PLIE MINCE","urn:lsid:marinespecies.org:taxname:281452","2.73",
